input_utterance,utterance_template,intent,seed_id,source,paraphrase_value,paraphrase_template,bertscore,ted,duplicate,semantics,selected_templates_related_paraphrases,ted_to_selected_templates,_is_similar
what does ls stand for,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ),abbreviation,50,ATIS,What is the meaning of ls?,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ) ( . ) ),0.87662804,2.0,False,True,"['Find the top-rated photos labeled with #LOVE', 'Can you show me the top three convenience stores close to Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
what does dfw mean,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ),abbreviation,51,ATIS,What is denoted by the acronym 'DFW'?,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ( '' ) ( . ) ),0.88909936,4.0,False,True,"['Discover cooking tutorials', 'Can you tell me the weather forecast for Anston in colder temperatures?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
What is the forecast for Harrison-Crawford State Forest,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),GetWeather,21,SNIPS,What's the weather like at Harrison-Crawford State Forest?,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ) ( . ) ),0.93834686,4.0,False,True,"['find all the airlines that fly from Boston to Denver', 'Could you show me 5 conference articles on the topic of text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
Terminate i-a541 now,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),EndEC2Instance,1,ParaQuality,End i-a541 immediately,( NP ( NP ( NN ) ( NN ) ) ( ADVP ( RB ) ) ),0.9473829,5.0,False,True,"['define dfw', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 9.0}",False
Search for cooking videos,( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),SearchWeb,2,ParaQuality,Find videos on how to cook,( S ( VP ( VB ) ( NP ) ) ),0.917345,4.0,False,True,"['locate Fox Theatres showing The Caretaker', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']","{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Find most popular photos tagged #LOVE,( S ( S ( VP ) ) ( VP ( VBP ) ) ),SearchWeb,3,ParaQuality,Locate the most popular images with the hashtag #LOVE,( S ( VP ( VB ) ( NP ) ) ),0.93545324,3.0,False,True,"['find places where I can listen to Join the Dots: B-sides and Rarities', 'Can you tell me the temperature in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Search for a few nice photos matching Opera House with size 1024px * 768px,( NP ( NP ( VB ) ) ( PP ( IN ) ( NP ) ) ),SearchWeb,4,ParaQuality,Look for some beautiful pictures that match the Opera House and have a resolution of 1024px * 768px.,( S ( VP ( VB ) ( PP ) ) ( . ) ),0.94421387,5.0,False,True,"['find albums with B-sides and Rarities from Join the Dots', 'Can you tell me the definition of ls?']","{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
Are the burglar alarms in the office malfunctioning ?,( SQ ( VBP ) ( NP ( DT ) ( NN ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ( VP ( VBG ) ) ( . ) ),CheckDevice,5,ParaQuality,Is there any issue with the burglar alarms in the office?,( SQ ( VBZ ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( . ) ),0.93637305,9.0,False,True,"['Discover the most popular images with the #LOVE tag', ""Could you give me your feedback on With Lee in Virginia, A Story of the American Civil War chronicle's fourth installment?""]","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
Is the TV in the house off ?,( SQ ( VBZ ) ( NP ( DT ) ( NN ) ) ( PP ( IN ) ( NP ) ) ( PRT ( RP ) ) ( . ) ),CheckDevice,6,ParaQuality,Could you let me know if the TV inside is powered down?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( S ) ) ( . ) ),0.8840662,8.0,False,True,"['find the cheapest price for a flight from Denver to Pittsburgh', 'Can you find me a pub that serves Italian dressing for a group of 5 people on February 11, 2033?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 2.0}",True
Any suggestions for an inexpensive hotel near Seattle for tomorrow for 2,( NP ( NP ( DT ) ( NNS ) ) ( PP ( IN ) ( NP ) ) ),FindHotel,7,ParaQuality,I am traveling with someone. Can you help me find an affordable place to sleep in by taking location into account?,( S ( S ( NP ) ( VP ) ) ( . ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),0.84899694,9.0,False,True,"['Compose a comment expressing praise for the excellent voice', 'Can you show me five conference articles regarding text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
Are there any cheap hotels for 7-day stay somewhere near Riverside,( SQ ( VBP ) ( NP ( EX ) ) ( NP ( NP ) ( PP ) ) ( ADVP ( RB ) ( IN ) ( NP ) ) ),FindHotel,8,ParaQuality,Can you recommend any inexpensive hotels in the Riverside area for a 7-day stay?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),0.9451023,8.0,False,True,"['display the list of airlines operating between Boston and Denver', 'Can you show me 5 conference articles on the topic of text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
Send an email to Phil telling her that ''I got you'',( S ( VP ( VB ) ( NP ) ( PP ) ) ( '' ) ( '' ) ),SendMail,9,ParaQuality,Execute sending electronically formatted messages comprised mostly of plain text which are processed via various devices supporting Internet Protocol (IP) network-based communication standards directed at informing one designated recipient party named as Sisyphean who is colloquially referred commonly known as or nicknamed like but not limited or confined thereof - Beavis McBevis-Face susbgdm@hotmail.com,( S ( VP ( VB ) ( S ) ) ( ADD ) ),0.79385406,4.0,False,True,"[""Drop a message to Phil indicating that I've got your back"", 'Can you find me the most recent scientific paper that discusses Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",True
Give me 5 conference articles about text mining,( S ( VP ( VB ) ( NP ) ( NP ) ) ),FindArticles,10,ParaQuality,Retrieve 5 articles related to the analysis of text in conferences,( S ( VP ( VB ) ( NP ) ) ),0.9085404,1.0,False,True,"['Discover tutorials on cooking', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
I am looking for the latest scientific article related to Machine Learning,( S ( NP ( PRP ) ) ( VP ( VBP ) ( VP ) ) ),FindArticles,11,ParaQuality,Can you please locate the most recent scientific publication regarding Artificial Intelligence?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( UH ) ( VP ) ) ( . ) ),0.85591227,4.0,False,True,"['find places with Join the Dots: B-sides and Rarities', 'Can you find me the least expensive ticket for a one-way trip from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
Create a comment saying ''Best Voice Ever'',( S ( VP ( VB ) ( NP ) ) ( '' ) ),CreateComment,12,ParaQuality,Please compose a comment that says ''Best Voice Ever''.,( S ( WHNP ( UH ) ) ( VP ( VB ) ( NP ) ) ( '' ) ( . ) ),0.9430433,3.0,False,True,"['define dfw', 'Can you find me a copy of The Lion Sleeps Tonight book?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",False
Jump to the previous song,( S ( VP ( VB ) ( PP ) ) ),NavigatePlaylist,13,ParaQuality,Change to the preceding music track,( S ( VP ( VB ) ( PP ) ) ),0.92898303,0.0,False,True,"['list the airlines that fly from boston to atlanta', 'Can you show me five conference articles regarding text mining?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",True
Skip to the next song,( S ( VP ( VB ) ( PP ) ) ),NavigatePlaylist,14,ParaQuality,Jump to the next track,( S ( VP ( VB ) ( PP ) ) ),0.9687259,0.0,False,True,"['Discover tutorials on cooking', 'Can you show me The Wedding Ring movie playing at the cinema?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",True
Where can I upgrade my laptop ?,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),FindStores,15,ParaQuality,Where are the places where I can upgrade my laptop?,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBP ) ( NP ) ) ( . ) ),0.9304383,2.0,False,True,"['include this musician called Kirk Hammett in my Party playlist', 'Can you tell me the distance of the closest cab?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
Could you offer three barbershops in Newtown,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ),FindStores,16,ParaQuality,Can you recommend three barbershops in Newtown?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.93410635,1.0,False,True,"['Find a couple of great pictures that go well with Opera House, sized at 1024px * 768px', 'Can you find me the cheapest fare for a one-way trip from Boston to Baltimore?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
Let me have top three convenience stores near Newtown,( S ( VP ( VB ) ( S ) ) ),FindStores,17,ParaQuality,Please show me the top three convenience stores near Newtown.,( S ( NP ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.9307496,5.0,False,True,"['Retrieve a selection of attractive photos that are similar to Opera House and have a resolution of 1024 pixels by 768 pixels', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
I want reviews for McDonald's at Kensington st.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( NP ) ( PP ) ) ( . ) ),GetReviews,18,ParaQuality,I am interested in the ratings of McDonald's on Kensington st.,( S ( NP ( PRP ) ) ( VP ( VBP ) ( ADJP ) ) ( . ) ),0.9536034,2.0,False,True,"['find places where I can listen to Join the Dots: B-sides and Rarities', 'Can you give me a rating for With Lee in Virginia, A Story of the American Civil War chronicle 4 out of 6?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
How far is the closest cab,( SBARQ ( WHADVP ( WRB ) ( RB ) ) ( VP ( VBZ ) ( NP ) ) ),FindTaxi,19,ParaQuality,Do you know how far it is to get a ride from here to a nearby taxi?,( SQ ( VBP ) ( NP ( PRP ) ) ( VP ( VB ) ( SBAR ) ) ( . ) ),0.8735098,8.0,False,True,"['discover theaters playing The Caretaker by searching for Fox Theatres', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
Request a taxi from the airport to home,( S ( VP ( VB ) ( NP ) ( PP ) ) ),BookTaxi,20,ParaQuality,Find a taxi to take me home from the airport,( S ( VP ( VB ) ( NP ) ( S ) ) ),0.94575876,1.0,False,True,"['include Kirk Hammett in my Party playlist', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
what is the forecast for colder in Anston,( SBARQ ( WHNP ( WP ) ) ( S ( VP ) ) ),GetWeather,22,SNIPS,Could you please find restaurants that serve Italian cuisine?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( UH ) ( VP ) ) ( . ) ),0.8281853,7.0,False,True,"['Locate some high-quality pictures that represent the Opera House with dimensions of 1024 pixels by 768 pixels', 'Can you find me the most recent scientific publication about Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
How hot is it in Pesotum,( SBARQ ( WHADJP ( WRB ) ( JJ ) ) ( VP ( VBZ ) ( NP ) ( PP ) ) ),GetWeather,23,SNIPS,What's the temperature like in Pesotum?,( SBARQ ( WHNP ( WP ) ) ( SQ ( VBZ ) ( NP ) ) ( . ) ),0.9396942,6.0,False,True,"['locate Fox Theatres that are currently presenting The Caretaker', 'Can you tell me the current heat in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 7.0}",False
"I would like to go to a pub that has italian dressing for a party of 5 on February 11, 2033",( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),BookRestaurant,24,SNIPS,"Find a pub where I can have Italian dressing for a gathering of 5 people on February 11, 2033.",( S ( VP ( VB ) ( NP ) ) ( . ) ),0.934946,5.0,False,True,"['include this musician called Kirk Hammett in my playlist Party', 'Can you find me any budget-friendly hotels for a 7-day stay in the vicinity of Riverside?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Book a taverna in Equatorial Guinea this month for nine people.,( S ( VP ( VB ) ( NP ) ( NP ) ( PP ) ) ( . ) ),BookRestaurant,25,SNIPS,Reserve a table at an Equatorial Guinea tavern for a party of nine this month.,( S ( VP ( VB ) ( NP ) ( PP ) ( NP ) ) ( . ) ),0.9380192,2.0,False,True,"['find the cheapest price for a flight from Denver to Pittsburgh', 'Can you tell me the current heat in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 3.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Book a table for eight people please,( S ( VP ( VB ) ( NP ) ( ADVP ) ) ),BookRestaurant,26,SNIPS,Please make a reservation for eight people.,( S ( INTJ ( UH ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.90824676,4.0,False,True,"['define dfw please', 'Can you tell me the weather forecast for Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 3.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Please add Ruud Jolie to my playlist Guest List Polygon,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),AddToPlaylist,27,SNIPS,Could you include Ruud Jolie in my playlist named Guest List Polygon?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),0.91156197,5.0,False,True,"['define dfw please', 'Can you find me the publication called The Lion Sleeps Tonight?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
add this artist named Kirk Hammett to my playlist Party,( S ( VP ( VB ) ( NP ) ( PP ) ) ),AddToPlaylist,28,SNIPS,put this artist named Kirk Hammett into my Party playlist,( S ( VP ( VB ) ( NP ) ( S ) ) ),0.9719584,1.0,False,True,"['display the list of airlines operating between Boston and Denver', 'Could you give me an update on the weather conditions at Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
I want to put a copy of this tune into Skatepark Punks,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),AddToPlaylist,29,SNIPS,Add this song to my collection of Skatepark Punks,( S ( VP ( VB ) ( NP ) ( PP ) ) ),0.90401375,5.0,False,True,"['include this musician called Kirk Hammett in my playlist Party', 'Can you tell me the cheapest price for a flight from Denver to Pittsburgh?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
"I would give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6",( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),RateBook,30,SNIPS,"Can you find me a book called With Lee in Virginia, A Story of the American Civil War that is part 4 out of 6?",( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),0.87956613,6.0,False,True,"['Locate several lovely images that correspond to Opera House and have a size of 1024 pixels by 768 pixels', 'Can you show me the most recent scientific paper on Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 6.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 0.0}",True
Rate this album two out of 6,( S ( VP ( VB ) ( NP ) ( NP ) ) ),RateBook,31,SNIPS,Please rate this album on a scale of 1 to 6.,( S ( NP ( UH ) ) ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),0.88159347,4.0,False,True,"['Compose a comment expressing praise for the excellent voice', 'Can you show me the top three convenience stores close to Newtown?']","{'( S ( VP ( VB ) ( NP ) ) )': 4.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 4.0}",False
Give the current part of the saga 4 points out of 6.,( S ( VP ( VB ) ( NP ) ( NP ) ) ( . ) ),RateBook,32,SNIPS,Rate the current installment of the series on a scale of 1 to 6.,( S ( VP ( VB ) ( NP ) ( PP ) ) ( . ) ),0.89940953,1.0,False,True,"['locate Fox Theatres featuring The Caretaker', 'Can you tell me the weather forecast for Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 2.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Can you play some fifties music by lavern baker,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( PP ) ) ),PlayMusic,33,SNIPS,Could you please play some music from the fifties by Lavern Baker?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( UH ) ( VP ) ) ( . ) ),0.9140568,4.0,False,True,"['Discover tutorials on cooking', 'Can you tell me the current heat in Pesotum?']","{'( S ( VP ( VB ) ( NP ) ) )': 7.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 3.0}",True
Play a 1964 track from Shahram Nazeri on Pandora.,( S ( VP ( VB ) ( NP ) ) ( . ) ),PlayMusic,34,SNIPS,Find a song from Shahram Nazeri that was released in 1964 on Pandora.,( S ( VP ( VB ) ( NP ) ) ( . ) ),0.95246387,0.0,False,True,"['list the airlines that fly from Boston to Denver', 'Can you tell me the proximity of the closest taxi?']","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
Please play me some Satire music,( S ( X ( UH ) ) ( VP ( VB ) ( NP ) ( NP ) ) ),PlayMusic,35,SNIPS,I would like to hear some music in the genre of Satire.,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ( . ) ),0.901718,6.0,False,True,"['Locate the most popular pictures with the #LOVE tag', 'Could you give me an update on the weather conditions at Harrison-Crawford State Forest?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",False
When is Crime and Punishment U.S.A. showing?,( SBARQ ( WHADVP ( WRB ) ) ( SQ ( VBZ ) ( NP ) ( VP ) ) ( . ) ),SearchScreeningEvent,36,SNIPS,What time will Crime and Punishment U.S.A. be shown?,( SBARQ ( WHNP ( WDT ) ( NN ) ) ( SQ ( MD ) ( NP ) ( VP ) ) ( . ) ),0.9299689,4.0,False,True,"['Retrieve a handful of lovely photographs that match Opera House, measuring 1024 pixels in width and 768 pixels in height', 'Can you find me a pub that serves Italian dressing for a group of 5 people on February 11, 2033?']","{'( S ( VP ( VB ) ( NP ) ) )': 8.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 8.0}",False
find Fox Theatres with The Caretaker,( S ( VP ( VB ) ( NP ) ( PP ) ) ),SearchScreeningEvent,37,SNIPS,discover dining spots that specialize in dishes from Italy,( S ( VP ( VB ) ( NP ) ) ),0.8199765,1.0,False,True,"['find albums with B-sides and Rarities from Join the Dots', 'Can you show me the most recent scientific paper on Machine Learning?']","{'( S ( VP ( VB ) ( NP ) ) )': 0.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 6.0}",True
I would like to watch The Wedding Ring at the movie theatre,( S ( NP ( PRP ) ) ( VP ( MD ) ( VP ) ) ),SearchScreeningEvent,38,SNIPS,Can you find a movie theater showing The Wedding Ring?,( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ) ( . ) ),0.9162777,5.0,False,True,"['Find some beautiful pictures that match Opera House with dimensions of 1024px * 768px', 'Can you tell me the schedule for Crime and Punishment U.S.A.?']","{'( S ( VP ( VB ) ( NP ) ) )': 5.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 1.0}",True
I want to read the book The Lion Sleeps Tonight,( S ( NP ( PRP ) ) ( VP ( VBP ) ( S ) ) ),SearchCreativeWork,39,SNIPS,Find a copy of the novel The Lion Sleeps Tonight.,( S ( VP ( VB ) ( NP ) ) ( . ) ),0.9363299,5.0,False,True,"['discover Fox Theatres showcasingThe Caretaker', ""Can you show me the ratings for McDonald's on Kensington street?""]","{'( S ( VP ( VB ) ( NP ) ) )': 1.0, '( SQ ( MD ) ( NP ( PRP ) ) ( VP ( VB ) ( NP ) ( NP ) ) ( . ) )': 5.0}",True
